last_date,OGC_FID,GEOMETRY,licenses_id,scrape_date,licenseno,status,licensetype,issuedate,exprdate,owner,premisesaddress,segments_id,lon,lat,x,y,city,neighborhood,community,council,tract,business,mailaddress,gcquality,gctype
2013-07-09T,4187,,,2013-07-09T,513486,ACTIVE,41,2011-11-02T,2013-10-31T,JAKL ENTERTAINMENT INC,"4887 CONVOY ST, SAN DIEGO, CA  92111-1610",-1,-117.152073,32.82981208,6284562.835,1882903.229,NONE,NONE,NONE,NONE,85.11,O Zone Billiard Cafe,,0,cns/address
2013-07-09T,4188,,,2013-07-09T,513512,ACTIVE,47,2011-12-30T,2013-11-30T,WINE & CULINARY CONCEPTS INC,"200 HARBOR DR, STE 120, SAN DIEGO, CA  92101-8403",-1,-117.162494,32.70891672,6280976.774,1838945.412,NONE,NONE,NONE,NONE,54,San Diego Wine & Culinary Center,,0,cns/address
2013-07-09T,4189,,,2013-07-09T,513592,ACTIVE,41,2011-10-18T,2013-09-30T,LAS GUERITAS DE SINALOA LLC,"396 BROADWAY, CHULA VISTA, CA  91910-3502",-1,-117.0917288,32.63462166,6302525.971,1811731.11,NONE,NONE,NONE,NONE,125.01,La Nena Restaurant,,2,cns/address
2013-07-09T,4190,,,2013-07-09T,513608,ACTIVE,41,2012-06-19T,2014-05-31T,MANDARIN BEIJING CHINESE CUISINE INC,"2130 BIRCH RD, STE 101, CHULA VISTA, CA  91915-2025",-1,-116.961322,32.62036537,6342637.881,1806245.1,NONE,NONE,NONE,NONE,133.13,Mandarin Beijing,,0,cns/address
2013-07-09T,4191,,,2013-07-09T,513626,ACTIVE,21,2011-11-16T,2013-10-31T,H & D BALLO INC,"3963 GOVERNOR DR, SAN DIEGO, CA  92122",-1,-117.203431,32.85387979,6268866.912,1891800.191,NONE,NONE,NONE,NONE,83.45,Courtesy Liquor,,0,cns/address
2013-07-09T,4192,,,2013-07-09T,513689,ACTIVE,41,2011-11-21T,2013-10-31T,CHIPOTLE MEXICAN GRILL INC,"11134 RANCHO CARMEL DR, SAN DIEGO, CA  92128-4671",-1,-117.0825916,32.9796791,6306341.477,1937252.613,NONE,NONE,NONE,NONE,170.56,Chipotle Mexican Grill,"1401 WYNKOOP STREET, SUITE 500 DENVER, CO  80202-1729",0,cns/address
2013-07-09T,4193,,,2013-07-09T,513702,ACTIVE,41,2012-01-27T,2013-12-31T,GUS'S SUBS AND PIZZA INC,"1166 ROSECRANS ST, SAN DIEGO, CA  92106",-1,-117.2314964,32.722435,6259798.037,1844056.56,NONE,NONE,NONE,NONE,214,Guss Subs & Pizza,,0,cns/address
2013-07-09T,4194,,,2013-07-09T,513749,ACTIVE,42,2012-05-22T,2014-04-30T,"KASAWDISH, PAUL J","4108 ADAMS AVE, SAN DIEGO, CA  92116-2506",-1,-117.1070348,32.76366516,6298199.773,1858720.011,NONE,NONE,NONE,NONE,21,Clem'S Tap House,,0,cns/address
2013-07-09T,4195,,,2013-07-09T,513758,ACTIVE,47,2012-01-12T,2013-12-31T,HST SAN DIEGO HH L-PSHIP,"ONE MARKET PLACE, SAN DIEGO, CA  92101-7714",-1,-136.1787734,25.94548651,-1,-1,NONE,NONE,NONE,NONE,54,Manchester Grand Hyatt San Diego,"6903 ROCKLEDGE DR, STE 1500 BETHESDA, MD  20817",-1,NONE
2013-07-09T,4196,,,2013-07-09T,513760,ACTIVE,41,2011-11-02T,2013-10-31T,SMASH BROS KEARNY MESA LLC,"3737 MURPHY CANYON RD, #F, SAN DIEGO, CA  92123-2671",-1,-117.1151199,32.80942079,6295852.47,1875387.986,NONE,NONE,NONE,NONE,93.06,Smash Burger,"2150 FIRST AVE SAN DIEGO, CA  92101-2014",0,cns/address
2013-07-09T,4197,,,2013-07-09T,513776,ACTIVE,47,2011-10-26T,2013-09-30T,DYNACO INC,"110 KNOLL RD, SAN MARCOS, CA  92069-1529",-1,-117.1742686,33.13868132,6278741.032,1995340.171,NONE,NONE,NONE,NONE,200.29,Cool Hand Lukes Wild West Grill,"7050 N FRESNO ST, # 210 FRESNO, CA  93720",467,cns/seginterp
2013-07-09T,4198,,,2013-07-09T,513778,ACTIVE,47,2011-12-22T,2014-02-28T,MBB-B&G LLC,"220-22 PALM AVE, IMPERIAL BEACH, CA  91932",-1,-117.3419413,33.15547614,6227480.891,2001946.927,NONE,NONE,NONE,NONE,105.01,Mickie'S Bar & Grill,"220 PALM AVE IMPERIAL BEACH, CA  91932",0,cns/segmid
2013-07-09T,4199,,,2013-07-09T,513804,ACTIVE,20,2011-11-09T,2013-10-31T,"BROWN, JAMES GARLAND","272 HARBOR DR S, OCEANSIDE, CA  92054-1037",-1,-117.391364,33.20323513,6212546.001,2019485.187,NONE,NONE,NONE,NONE,183,Oceanside Harbor Market,,12,cns/address
2013-07-09T,4200,,,2013-07-09T,513816,ACTIVE,41,2011-09-23T,2013-08-31T,"SPELA DNS, INC.","1020 W SAN MARCOS BLVD, STE 150, SAN MARCOS, CA  92078-4031",-1,-117.1908867,33.13519292,6273642.802,1994116.456,NONE,NONE,NONE,NONE,200.29,Katsu Seafood Restaurant,,60,cns/address
2013-07-09T,4201,,,2013-07-09T,513854,ACTIVE,41,2012-02-02T,2014-01-31T,ROMEO & JULIETA WINE CAFE LLC,"4715 MONROE AVE, SAN DIEGO, CA  92115-3202",-1,-117.0925539,32.75883507,6302637.155,1856926.374,NONE,NONE,NONE,NONE,23.01,Romeo And Julieta Wine Bar Cafe,,0,cns/address
2013-07-09T,4202,,,2013-07-09T,513856,SUREND,47,2012-01-26T,2013-12-31T,"NOTARO, CLAUDIO","4130 PARK BLVD, SAN DIEGO, CA  92103-2511",-1,-117.1466924,32.75308191,6285975.554,1854972.006,NONE,NONE,NONE,NONE,6,Gulf Coast Grill,"5401 LINDA VISTA RD , 403 SAN DIEGO, CA  92110",0,cns/address
2013-07-09T,4203,,,2013-07-09T,513865,ACTIVE,51,2011-11-02T,2013-10-31T,DELTA AIR LINES INC,"3835 N HARBOR DR, TERMINAL 2, SAN DIEGO, CA  92101",-1,-117.2035111,32.72937773,6268428.03,1846502.675,NONE,NONE,NONE,NONE,62,Delta Sky Club,"PO BOX 20574, DEPT 982  LEGAL DEPT ATLANTA, GA  30320-2574",844,cns/seginterp
2013-07-09T,4204,,,2013-07-09T,513884,ACTIVE,41,2011-12-22T,2013-11-30T,SIMMON II INC,"4545 LA JOLLA VILLAGE DR, STE FC3, SAN DIEGO, CA  92122",-1,-117.2105353,32.87156418,6266744.482,1898254.347,NONE,NONE,NONE,NONE,83.4,Simon'S Burger Company,"4630 PAULING AVE SAN DIEGO, CA  92122-2724",0,cns/address
2013-07-09T,4205,,,2013-07-09T,513894,ACTIVE,41,2011-11-16T,2013-10-31T,Q-SEI INC,"8862 NAVAJO RD, SAN DIEGO, CA  92119",-1,-117.0076104,32.80387228,6328870.22,1873112.181,NONE,NONE,NONE,NONE,98.04,Q-Sei Inc,,0,cns/address
2013-07-09T,4206,,,2013-07-09T,513961,ACTIVE,41,2012-02-15T,2014-01-31T,S & P MODERNE GROUP INC,"3797 PARK BLVD, SAN DIEGO, CA  92103",-1,-117.1458849,32.74745321,6286206.221,1852921.963,NONE,NONE,NONE,NONE,8,Heat Bar & Kitchen,"2582 MEADOW LARK DR SAN DIEGO, CA  92123",0,cns/address
2013-07-09T,4207,,,2013-07-09T,513965,ACTIVE,41,2011-12-08T,2013-11-30T,JE-JIREH CORP,"4637 CONVOY ST, STE 104, SAN DIEGO, CA  92111-2320",-1,-117.1545378,32.82506734,6283790.721,1881183.494,NONE,NONE,NONE,NONE,85.11,Nozomi Noodles & Teriyaki,,0,cns/address
2013-07-09T,4208,,,2013-07-09T,514075,ACTIVE,41,2012-01-27T,2013-12-31T,"NGUYEN, KIM UYEN DOAN","3555 ROSECRANS ST, STE 104A, SAN DIEGO, CA  92110",-1,-117.2051457,32.74974415,6267993.23,1853917.219,NONE,NONE,NONE,NONE,65,Kimiya Sushi,,0,cns/address
2013-07-09T,4209,,,2013-07-09T,514117,ACTIVE,20,2012-01-04T,2014-02-28T,EL CAJON PETROLEUM INC,"404 E CHASE AVE, EL CAJON, CA  92020",-1,-116.9574014,32.78073739,6344240.966,1864586.44,NONE,NONE,NONE,NONE,153.01,El Cajon Arco,,0,cns/address
2013-07-09T,4210,,,2013-07-09T,514134,ACTIVE,41,2011-11-21T,2013-10-31T,"CHEUNG, DANNY","815 BIRMINGHAM DR, ENCINITAS, CA  92007-1401",-1,-117.2733276,33.02562867,6248015.534,1954491.066,NONE,NONE,NONE,NONE,174.04,Hunan Manor,"4046 CAMINITO MELIADO SAN DIEGO, CA  92122",0,cns/address
2013-07-09T,4211,,,2013-07-09T,514186,ACTIVE,41,2012-11-19T,2013-10-31T,MARMR INC,"1235 & 1237 28TH ST, SAN DIEGO, CA  92102",-1,-117.1337403,32.71315429,6289834.487,1840410.994,NONE,NONE,NONE,NONE,41,Giorginos,"1237 28TH ST SAN DIEGO, CA  92102",0,cns/segmid
2013-07-09T,4212,,,2013-07-09T,514219,ACTIVE,47,2012-01-18T,2013-12-31T,LHC FOOD & BEVERAGE LLC,"6941 EL CAMINO REAL, CARLSBAD, CA  92009-4108",-1,-117.2303629,32.97766773,6261019.797,1936914.786,NONE,NONE,NONE,NONE,221,Cinepolis Luxury Cinemas,"8383 WILSHIRE BLVD, STE 302 BEVERLY HILLS, CA  90211",0,cns/segmid
2013-07-09T,4213,,,2013-07-09T,514237,ACTIVE,41,2011-10-26T,2013-09-30T,"CONTRERASVALENCIA, LUCINA","205 W MISSION AVE, STE R, ESCONDIDO, CA  92025-1733",-1,-117.0874877,33.12924126,6305277.141,1991681.067,NONE,NONE,NONE,NONE,202.14,El Tejate Restaurant,,0,cns/address
2013-07-09T,4214,,,2013-07-09T,514300,ACTIVE,44,2011-12-23T,2013-11-30T,EXCEL LONG-RANGE SPORTFISHING LLC,"2838 GARRISON ST FISHERMANS LANDING, SAN DIEGO, CA  92106",-1,-117.2274819,32.72533314,6261042.572,1845099.392,NONE,NONE,NONE,NONE,214,Excel Sportfishing,,74,cns/address
2013-07-09T,4215,,,2013-07-09T,514307,ACTIVE,41,2011-12-08T,2013-11-30T,SIPZ INC,"3914 30TH ST, SAN DIEGO, CA  92104",-1,-117.1305048,32.74885557,6290939.361,1853391.903,NONE,NONE,NONE,NONE,13,Sipz Cafe,"12819 BRIARCREST PL SAN DIEGO, CA  92130",0,cns/address
2013-07-09T,4216,,,2013-07-09T,514312,ACTIVE,20,2011-10-25T,2013-09-30T,"GIFT SPECIALISTS, INC.","3310 VIA DE LA VALLE, STE B, OCEANSIDE, CA  92058-1325",-1,-117.3460156,33.21629591,6226466.616,2024088.333,NONE,NONE,NONE,NONE,186.03,Gift Specialists Inc,,317,cns/seginterp
2013-07-09T,4217,,,2013-07-09T,514320,ACTIVE,42,2011-11-14T,2013-10-31T,BACCHUS ENTERPRISES S.D. LLC,"3968 5TH AVE, SAN DIEGO, CA  92103",-1,-117.0899701,33.11239794,6304467.834,1985558.905,NONE,NONE,NONE,NONE,4,Wine Lover The,"5624 AMAYA DR, #54 LA MESA, CA  91942",0,cns/segmid
2013-07-09T,4218,,,2013-07-09T,514340,ACTIVE,47,2012-12-19T,2013-11-30T,HARA NO SHITA DE HOLDINGS LLC,"750 W FIR ST, STE 101, SAN DIEGO, CA  92101",-1,-117.1690766,32.72405028,6279000.52,1844469.278,NONE,NONE,NONE,NONE,58,Underbelly,"877 ISLAND ST , UNIT 803 SAN DIEGO, CA  92101",19,cns/address
2013-07-09T,4219,,,2013-07-09T,514345,ACTIVE,47,2012-11-13T,2013-10-31T,"NAIF, NASRI LAIBI","143 E MAIN ST, EL CAJON, CA  92020",-1,-116.9613059,32.79461978,6343075.345,1869645.546,NONE,NONE,NONE,NONE,158.02,Palm Restaurant The,,0,cns/address
2013-07-09T,4220,,,2013-07-09T,514354,ACTIVE,47,2012-01-23T,2013-12-31T,TAHJ INC,"11040 RANCHO CARMEL DR, STE 2, SAN DIEGO, CA  92128-4289",-1,-117.0828656,32.97749181,6306251.086,1936457.469,NONE,NONE,NONE,NONE,170.56,Cafe Luna,,0,cns/address
2013-07-09T,4221,,,2013-07-09T,514370,ACTIVE,47,2012-05-25T,2014-04-30T,CRAB HUT II INC,"1007 5TH AVE, STE 101, SAN DIEGO, CA  92101-5127",-1,-117.0914208,33.11118011,6304020.055,1985119.392,NONE,NONE,NONE,NONE,53,Crab Hut,,351,cns/seginterp
2013-07-09T,4222,,,2013-07-09T,514389,ACTIVE,41,2011-12-09T,2013-11-30T,"MIKE'S PIZZERIA, LLC","1158 W SAN MARCOS BLVD, STE 103, SAN MARCOS, CA  92078-4080",-1,-117.1908867,33.13519292,6273642.802,1994116.456,NONE,NONE,NONE,NONE,200.29,Massachusetts Mikes Pizzeria,,78,cns/address
2013-07-09T,4223,,,2013-07-09T,514425,ACTIVE,20,2011-12-12T,2013-06-30T,7 ELEVEN INC,"900 N SANTA FE AVE, VISTA, CA  92083",-1,-117.2453806,33.21200391,6257228.45,2022218.058,NONE,NONE,NONE,NONE,194.04,7 Eleven #2111-24085,"PO BOX 219088 DALLAS, TX  75221-9088",0,cns/address
2013-07-09T,4224,,,2013-07-09T,514463,ACTIVE,47,2012-10-25T,2013-09-30T,N AND D RESTAURANTS INC,"4505 LA JOLLA VILLAGE DRIVE, C-1, SAN DIEGO, CA  92122",-1,-117.2105353,32.87156418,6266744.482,1898254.347,NONE,NONE,NONE,NONE,83.4,Seasons 52,"PO BOX 695016, ATTN:  LICENSING ORLANDO, FL  32869-5016",20,cns/address
2013-07-09T,4225,,,2013-07-09T,514486,SUREND,41,2011-11-09T,2013-10-31T,SMASH BROS VISTA LLC,"1711 UNIVERSITY DR, STE 140-150, VISTA, CA  92083-7794",-1,-117.2128962,33.1697263,6267021.485,2006742.509,NONE,NONE,NONE,NONE,199.02,Smash Burger,"2150 FIRST AVE SAN DIEGO, CA  92101-2014",1471,cns/seginterp
2013-07-09T,4226,,,2013-07-09T,514508,ACTIVE,41,2011-11-09T,2013-10-31T,ALL IN THE FAMILY L-PSHIP,"2434 VISTA WAY, OCEANSIDE, CA  92054",-1,-117.3354769,33.18363989,6229565.922,2012173.201,NONE,NONE,NONE,NONE,185.04,Broken Yolk Cafe,"2434 VISTA WAY OCEANSIDE, CA  92054",10,cns/address
2013-07-09T,4227,,,2013-07-09T,514546,ACTIVE,86,2012-01-27T,2013-12-31T,BED BATH & BEYOND OF CALIFORNIA LIMITED LIABILITY,"1750 CAMINO DEL RIO NORTH, SAN DIEGO, CA  92108-1515",-1,-136.1787734,25.94548651,-1,-1,NONE,NONE,NONE,NONE,93.04,Bed Bath & Beyond,"650 LIBERTY AVE, ATTN: ALLAN RAUCH UNION, NJ  07083",-1,NONE
2013-07-09T,4228,,,2013-07-09T,514581,ACTIVE,47,2012-06-05T,2014-05-31T,BBG CAL LLC,"1851-1853 BACON ST, SAN DIEGO, CA  92107",-1,-117.2490651,32.74917722,6254487.999,1853837.5,NONE,NONE,NONE,NONE,75.02,Raglan Public House,,0,cns/segmid
2013-07-09T,4229,,,2013-07-09T,514631,ACTIVE,47,2012-03-12T,2014-02-28T,"VILLA CAPRI POWAY, L-PSHIP","14771 POMERADO RD, BLDG 2 SPACE F, POWAY, CA  92064-2802",-1,-117.0632058,32.98220839,6312293.436,1938125.943,NONE,NONE,NONE,NONE,170.4,Villa Capri Ristorante,"3371 ECOCHEE AVE SAN DIEGO, CA  92117-4512",47,cns/address
2013-07-09T,4230,,,2013-07-09T,514633,SUREND,47,2012-03-22T,2014-02-28T,AZTECA BROTHERS INC,"805 E VALLEY PKWY, ESCONDIDO, CA  92025-3357",-1,-117.056397,33.09497136,6314698.667,1979137.246,NONE,NONE,NONE,NONE,202.02,Mango Mango,"13154 WOODMONT ST POWAY, CA  92064-3357",59,cns/seginterp
2013-07-09T,4231,,,2013-07-09T,514636,ACTIVE,21,2012-04-11T,2014-03-31T,"YAKO, EDDIE BINYAMIN","988 CIVIC CENTER DR, STE G & H, VISTA, CA  92083-5246",-1,-117.2369812,33.19076309,6259724.172,2014465.403,NONE,NONE,NONE,NONE,196.02,Rancho Vista Market,,0,cns/address
2013-07-09T,4232,,,2013-07-09T,514641,ACTIVE,47,2012-08-02T,2013-07-31T,"BRAGG, MARC","3515 5TH AVE, SAN DIEGO, CA  92103-5016",-1,-117.0899701,33.11239794,6304467.834,1985558.905,NONE,NONE,NONE,NONE,3,Sally And Henry'S Doghouse Bar & Grill,,0,cns/segmid
2013-07-09T,4233,,,2013-07-09T,514650,ACTIVE,47,2012-10-31T,2013-09-30T,GASLAMP VENTURES INC,"738 5TH AVE, SAN DIEGO, CA  92101-6918",-1,-117.0899701,33.11239794,6304467.834,1985558.905,NONE,NONE,NONE,NONE,53,Escape Fish Bar,"907 TURQUOISE ST SAN DIEGO, CA  92109-1145",0,cns/segmid
2013-07-09T,4234,,,2013-07-09T,514652,ACTIVE,47,2012-02-16T,2014-01-31T,JOHNNY BS BAR & GRILL INC,"4738 4TH ST, LA MESA, CA  91941",-1,-136.1787734,25.94548651,-1,-1,NONE,NONE,NONE,NONE,149.02,Johnny B'S Burgers & Brew,"8393 LA MESA BLVD LA MESA, CA  91942",-1,NONE
2013-07-09T,4235,,,2013-07-09T,514692,ACTIVE,41,2012-04-25T,2014-03-31T,MUPAST LLC,"3231 MISSION BLVD, SAN DIEGO, CA  92109-7728",-1,-117.2511035,32.77273408,6253943.591,1862414.198,NONE,NONE,NONE,NONE,76,Starkeys,,0,cns/address
2013-07-09T,4236,,,2013-07-09T,514695,ACTIVE,41,2011-11-30T,2013-10-31T,"LE, SHARON  LINH","1717 E VISTA WAY, STE 101 & 102, VISTA, CA  92084-3409",-1,-117.2277511,33.22608266,6262668.314,2027289.452,NONE,NONE,NONE,NONE,192.07,Pho Tau Bay Ltt 2,,21,cns/address
2013-07-09T,4237,,,2013-07-09T,514711,ACTIVE,21,2012-05-10T,2014-04-30T,NEWPORT QUIK STOP INC,"4921 NEWPORT AVE, SAN DIEGO, CA  92107-3112",-1,-117.2499802,32.74581685,6254194.924,1852617.593,NONE,NONE,NONE,NONE,75.02,Newport Quick Stop Liquor,"406 9TH AVE STE 212 SAN DIEGO, CA  92101",0,cns/address
2013-07-09T,4238,,,2013-07-09T,514754,ACTIVE,41,2012-05-10T,2014-04-30T,SD FOOD CONCEPTS GROUP I LLC,"1045 UNIVERSITY AVE, SAN DIEGO, CA  92103",-1,-117.1542185,32.74808336,6283645.911,1853173.352,NONE,NONE,NONE,NONE,7,Pita Jungle,"7010 E CHAUNCEY LN, STE 230 PHOENIX, AZ  85054",0,cns/address
2013-07-09T,4239,,,2013-07-09T,514759,ACTIVE,41,2012-05-02T,2014-04-30T,USA YAKYUDORI INC,"7947 BALBOA AVE, SAN DIEGO, CA  92111",-1,-117.1521951,32.82127338,6284498.45,1879796.893,NONE,NONE,NONE,NONE,85.11,Hinotez,,0,cns/address
2013-07-09T,4240,,,2013-07-09T,514760,ACTIVE,21,2012-05-03T,2014-04-30T,TARGET CORPORATION,"14823 POMERADO RD, POWAY, CA  92064-2803",-1,-117.0609819,32.98150526,6312973.411,1937864.808,NONE,NONE,NONE,NONE,170.4,Target T0296,"1000 NICOLLET MALL, TPN-0910 ATTN: KRISTEN RUUD, MINNEAPOLIS, MN  55403-2542",0,cns/address
2013-07-09T,4241,,,2013-07-09T,514765,ACTIVE,21,2012-09-10T,2013-08-31T,TARGET CORPORATION,"280 E VIA RANCHO PKWY, ESCONDIDO, CA  92025-8005",-1,-117.3120401,33.22110966,6236875.005,2025732.217,NONE,NONE,NONE,NONE,207.08,Target T2802,"1000 NICOLLET MALL, TPN-0910 ATTN: KRISTEN RUUD, MINNEAPOLIS, MN  55403-2542",0,cns/segmid
2013-07-09T,4242,,,2013-07-09T,514793,ACTIVE,21,2012-11-29T,2013-10-31T,NORTHGATE GONZALEZ LLC,"1950 MAIN ST, SAN DIEGO, CA  92113",-1,-117.145821,32.69800158,6286071.26,1834929.642,NONE,NONE,NONE,NONE,50,Northgate Supermarket,"1201 N MAGNOLIA AVE ANAHEIM, CA  92801-2609",7,cns/address
2013-07-09T,4243,,,2013-07-09T,514803,ACTIVE,21,2012-12-26T,2013-11-30T,RAHEB HADDAD & ASSOCIATES INC,"601 PACIFIC HWY, STE A, SAN DIEGO, CA  92101",-1,-117.2612025,32.80451748,6250951.566,1874007.885,NONE,NONE,NONE,NONE,54,G Street Deli,,3,cns/address
2013-07-09T,4244,,,2013-07-09T,514813,ACTIVE,20,2012-02-29T,2014-01-31T,MOOD WINE LLC,"3670 ARIZONA ST, SAN DIEGO, CA  92104-4014",-1,-117.1382086,32.74503494,6288558.907,1852021.921,NONE,NONE,NONE,NONE,8,Mood Wine,"901 N PALM CANYON DR, STE 214 PALM SPRINGS, CA  92262",0,cns/address
2013-07-09T,4245,,,2013-07-09T,514833,ACTIVE,21,2012-06-26T,2013-06-30T,WAL MART STORES INC,"3382 MURPHY CANYON RD, SAN DIEGO, CA  92123-2654",-1,-117.1158607,32.80536486,6295612.612,1873914.193,NONE,NONE,NONE,NONE,93.06,Walmart #2177,"702 SW 8TH ST, DEPT 8916 ATTN: MARIBEL LA CHANCE BENTONVILLE, AR  72716-0555",0,cns/address
2013-07-09T,4246,,,2013-07-09T,514840,ACTIVE,20,2011-11-01T,2013-10-31T,"OSON, EDWARD","4180 PARK BLVD, SAN DIEGO, CA  92103",-1,-117.1466944,32.75403227,6285977.898,1855317.783,NONE,NONE,NONE,NONE,6,Eds Chevron 5,"1702 N TUSTIN ST ORANGE, CA  92865-4603",0,cns/address
2013-07-09T,4247,,,2013-07-09T,514859,ACTIVE,47,2012-03-19T,2014-02-28T,"CARLSBAD FISH HOUSE, INC.","417 CARLSBAD VILLAGE DR, CARLSBAD, CA  92008",-1,-117.3488566,33.15913095,6225378.557,2003298.902,NONE,NONE,NONE,NONE,179,Fish House Vera Cruz,"3585 MAIN ST, STE 212 RIVERSIDE, CA  92501",0,cns/address
2013-07-09T,4248,,,2013-07-09T,514866,ACTIVE,41,2012-03-15T,2014-02-28T,J & K HERITAGE ENTERPRISE INC,"2816 HISTORIC DECATUR RD, #106, SAN DIEGO, CA  92106",-1,-117.2103036,32.73978798,6266374.058,1850309.42,NONE,NONE,NONE,NONE,214,Sushi Mura,"12513 EL CAMINO REAL A SAN DIEGO, CA  92130",13,cns/address
2013-07-09T,4249,,,2013-07-09T,514870,ACTIVE,47,2012-09-18T,2013-08-31T,CTCY BURGER COMPANY LLC,"695 6TH AVE, SAN DIEGO, CA  92101",-1,-136.1787734,25.94548651,-1,-1,NONE,NONE,NONE,NONE,53,Counter Burger,"1111 S GRAND AVE, STE 204 LOS ANGELES, CA  90015",-1,NONE
2013-07-09T,4250,,,2013-07-09T,514873,ACTIVE,21,2012-09-07T,2013-06-30T,WAL MART STORES INC,"710 DENNERY RD, SAN DIEGO, CA  92154-8400",-1,-117.0348953,32.58129552,6319876.735,1792192.536,NONE,NONE,NONE,NONE,100.14,Walmart 2150,"702 SW 8TH ST, DEPT 8916 ATTN: MARIBEL LA CHANCE BENTONVILLE, AR  72716-0555",0,cns/address
2013-07-09T,4251,,,2013-07-09T,514896,ACTIVE,21,2012-05-17T,2013-06-30T,7 ELEVEN INC,"201 OAK AVE, CARLSBAD, CA  92008",-1,-117.3502811,33.15677314,6224933.575,2002445.653,NONE,NONE,NONE,NONE,180,7-Eleven,"PO BOX 219088 DALLAS, TX  75221-9088",0,cns/address
2013-07-09T,4252,,,2013-07-09T,514902,ACTIVE,47,2012-04-05T,2014-03-31T,"ERWIN, DALE ELVA","1863 5TH AVE, SAN DIEGO, CA  92101-2712",-1,-117.0922616,33.11073127,6303761.282,1984958.165,NONE,NONE,NONE,NONE,57,Tin Can Alehouse On Fifth,"7975 DUNBROOK RD, STE D SAN DIEGO, CA  92126",0,cns/segmid
2013-07-09T,4253,,,2013-07-09T,514920,SUREND,47,2012-01-09T,2013-12-31T,"MORTONY'S PASTA HOUSE, INC.","307 VISTA VILLAGE DR, VISTA, CA  92083-4991",-1,-117.2479979,33.19989483,6256385.782,2017819.958,NONE,NONE,NONE,NONE,195.03,Mortonys Pasta House,"4633 OLIVE HILL RD  FALLBROOK, CA  92028-8789",1,cns/address
2013-07-09T,4254,,,2013-07-09T,514939,ACTIVE,41,2011-12-07T,2013-11-30T,SPORT SUSHI,"3440 DEL LAGO BLVD, STE H, ESCONDIDO, CA  92029-7430",-1,-117.0712608,33.07093797,6310077.685,1970428.483,NONE,NONE,NONE,NONE,204.05,Sport Sushi,"3917 VIA CANGREJO SAN DIEGO, CA  92130",568,cns/seginterp
2013-07-09T,4255,,,2013-07-09T,514992,ACTIVE,47,2012-09-12T,2013-08-31T,"MARIN, ALEXANDER IVAN","1469-1475 UNIVERSITY AVE, SAN DIEGO, CA  92103",-1,-117.1388834,32.74844669,6288362,1853265,NONE,NONE,NONE,NONE,7,Exotic Bamboo,"1469-1475 UNIVERSITY AVE SAN DIEGO, CA  92103",0,cns/segmid
2013-07-09T,4256,,,2013-07-09T,514995,ACTIVE,47,2012-08-21T,2014-04-30T,BLAZIN WINGS INC,"555 BROADWAY, STE 116, CHULA VISTA, CA  91910",-1,-117.0864536,32.62977318,6304135.846,1809953.985,NONE,NONE,NONE,NONE,127,Buffalo Wild Wings Grill & Bar,"5500 WAYZATA BLVD, STE 1600 ATTN LICENSING MINNEAPOLIS, MN  55416-1237",0,cns/address
2013-07-09T,4257,,,2013-07-09T,514999,ACTIVE,47,2012-05-15T,2014-04-30T,"LEE, MICHAEL","344 S TWIN OAKS VALLEY RD, STE 147, SAN MARCOS, CA  92078",-1,-117.1646418,33.13116522,6281663.827,1992579.537,NONE,NONE,NONE,NONE,200.26,Prime Cut Grill & Bar,"842 ANTILLA WAY SAN MARCOS, CA  92078-0917",1325,cns/seginterp
2013-07-09T,4258,,,2013-07-09T,515012,ACTIVE,47,2012-02-14T,2014-01-31T,"FERRER, SERGIO RAUL","12642 POWAY RD, STE 18, POWAY, CA  92064-4453",-1,-117.0573436,32.95565806,6314016.281,1928451.982,NONE,NONE,NONE,NONE,170.4,Lucs Bistro,"7043 HERON CIR CARLSBAD, CA  92011-3975",6,cns/address
2013-07-09T,4259,,,2013-07-09T,515040,ACTIVE,47,2013-04-29T,2014-03-31T,SAIKO SUSHI LLC,"116 ORANGE AVE, CORONADO, CA  92118",-1,-117.173009,32.69854323,6277708.945,1835199.666,NONE,NONE,NONE,NONE,111,Saiko Sushi,,4,cns/address
2013-07-09T,4260,,,2013-07-09T,515070,ACTIVE,47,2012-03-08T,2014-02-28T,CREPES & CORKS LLC,"1328 CAMINO DEL MAR, DEL MAR, CA  92014-2508",-1,-136.1787734,25.94548651,-1,-1,NONE,NONE,NONE,NONE,172,Crepes & Corks Restaurant & Winebar,"3028 DELFINA PL CARLSBAD, CA  92009-8208",-1,NONE
2013-07-09T,4261,,,2013-07-09T,515149,ACTIVE,47,2012-02-15T,2014-01-31T,SAMMYS WOODFIRED PIZZA,"5970 AVENIDA ENCINAS, CARLSBAD, CA  92008",-1,-136.1787734,25.94548651,-1,-1,NONE,NONE,NONE,NONE,178.13,Sammys Woodfired Pizza & Grill,"7596 EADS AVE, STE 200 LA JOLLA, CA  92037-4899",-1,NONE
2013-07-09T,4262,,,2013-07-09T,515193,ACTIVE,21,2012-01-23T,2013-12-31T,"SHOSHANI, SAMIR JALIL","750 13TH ST, STE A7, IMPERIAL BEACH, CA  91932",-1,-136.1787734,25.94548651,-1,-1,NONE,NONE,NONE,NONE,105.02,Ashur Liquor,,-1,NONE
